repo,pr_number,before_commit,after_commit
"""sling-org-apache-sling-resourceresolver""",14,,
"""sling-org-apache-sling-resourceresolver""",13,,
"""sling-org-apache-sling-resourceresolver""",12,,
"""sling-org-apache-sling-resourceresolver""",9,https://github.com/apache/sling-org-apache-sling-resourceresolver/commit/ea63aeb2ff5f48673cc86a0e408f196447592bfd,https://github.com/apache/sling-org-apache-sling-resourceresolver/commit/33d2da96e1d7fee6f67ea46c1c2edec97a7fbd0c
"""sling-org-apache-sling-resourceresolver""",6,,
"""sling-org-apache-sling-resourceresolver""",3,,
"""sling-org-apache-sling-resourceresolver""",2,,
"""sling-org-apache-sling-resourceresolver""",1,https://github.com/apache/sling-org-apache-sling-resourceresolver/commit/41bca0b5348a7c345850598b820faa09c150e3cc,https://github.com/apache/sling-org-apache-sling-resourceresolver/commit/bbd066c35f46f079f3562d08b489c3885faa28d0
