repo,pr_number,before_commit,after_commit
"""sling-org-apache-sling-distribution-journal-kafka""",5,,
"""sling-org-apache-sling-distribution-journal-kafka""",4,,
"""sling-org-apache-sling-distribution-journal-kafka""",2,,
"""sling-org-apache-sling-distribution-journal-kafka""",1,,
