repo,pr_number,before_commit,after_commit
"""maven-release""",28,https://github.com/apache/maven-release/commit/5c80a60183f7918d9d47eb3ffd14a151a9907bf6,https://github.com/apache/maven-release/commit/8659bb9386b44129d78774b53d63b7d828657a33
"""maven-release""",27,,
"""maven-release""",21,,
