repo,pr_number,before_commit,after_commit
"""sling-org-apache-sling-xss""",6,,
"""sling-org-apache-sling-xss""",5,https://github.com/apache/sling-org-apache-sling-xss/commit/86a61e8f6932ffe1f8f232a1b81d4725fab76c73,https://github.com/apache/sling-org-apache-sling-xss/commit/45c7da6ec12d34649c4202b0322f166a97169800
"""sling-org-apache-sling-xss""",4,,
"""sling-org-apache-sling-xss""",3,,
