repo,pr_number,before_commit,after_commit
"""ambari-metrics""",19,,
"""ambari-metrics""",16,,
"""ambari-metrics""",14,,
"""ambari-metrics""",13,,
"""ambari-metrics""",12,,
"""ambari-metrics""",11,,
"""ambari-metrics""",10,,
"""ambari-metrics""",9,,
"""ambari-metrics""",8,,
"""ambari-metrics""",7,,
"""ambari-metrics""",6,,
"""ambari-metrics""",5,,
"""ambari-metrics""",4,,
"""ambari-metrics""",3,,
"""ambari-metrics""",2,,
"""ambari-metrics""",1,,
