repo,pr_number,before_commit,after_commit
"""sling-org-apache-sling-installer-factory-configuration""",4,,
"""sling-org-apache-sling-installer-factory-configuration""",3,,
"""sling-org-apache-sling-installer-factory-configuration""",2,,
"""sling-org-apache-sling-installer-factory-configuration""",1,,
