repo,pr_number,before_commit,after_commit
"""jena""",435,https://github.com/apache/jena/commit/88540db8765d34600d080b0e74aaf4401d677d90,https://github.com/apache/jena/commit/aab46d434912d751c7e86cbf28c708812cb1001e
"""jena""",434,https://github.com/apache/jena/commit/2fb40dacad1d62749e8adaa737533cdf1ed4b40d,https://github.com/apache/jena/commit/074c1179b24f8aa9c53d3cf33ee48c13beca7157
"""jena""",433,https://github.com/apache/jena/commit/df2e9838f513de6a515c2d3b9c9985466ccc26f8,https://github.com/apache/jena/commit/de3d637482d882573ec4204c7374b863a1cb2981
"""jena""",432,https://github.com/apache/jena/commit/f55865ad7f15f62f45db73a10837dc1c0632e1e2,https://github.com/apache/jena/commit/2d74aae7ff954facc801a733fb6cb0eb86ccf86a
"""jena""",431,https://github.com/apache/jena/commit/e10249bc191ba39c37f41f64cefcb6aa77b73c98,https://github.com/apache/jena/commit/55ba0e807b6ebd4f89b16ae6c621e226b1452e38
"""jena""",429,,
"""jena""",428,,
"""jena""",427,,
"""jena""",426,https://github.com/apache/jena/commit/d431429603c07193bdfb4b07366413de6d253db9,https://github.com/apache/jena/commit/2934c5506f9caa237868fbbb5aabf247106ec16b
"""jena""",424,,
"""jena""",423,https://github.com/apache/jena/commit/5633669b75b3d27e63a5724c7adec6b553c3c5d0,https://github.com/apache/jena/commit/351ce8b5ab94055010744667f89b3f9d6df53649
"""jena""",421,,
"""jena""",420,,
"""jena""",419,https://github.com/apache/jena/commit/227c9161873e71313680ef2ce3a6f70cf06e3350,https://github.com/apache/jena/commit/4977356b1ea9435b1f35cb59ea882a2e10e973c9
"""jena""",418,,
"""jena""",417,https://github.com/apache/jena/commit/32ebe84dbae96c63405833d9c0b859ba0893a4ef,https://github.com/apache/jena/commit/11686e75285fb2857bf226ea8d8a23b4b99cf7a4
"""jena""",416,https://github.com/apache/jena/commit/4966c9011f68a444993876a58ad157a4bcc0d46b,https://github.com/apache/jena/commit/6b59e2b55ff0fd77a6c6329bece0423523cf9bc8
"""jena""",415,https://github.com/apache/jena/commit/2e4e886e49ccf3eeaf8c1db689dd9bfeef1b8156,https://github.com/apache/jena/commit/90daf9793b7186ff7f1a03e7c312a371f028e5db
"""jena""",414,,
"""jena""",413,https://github.com/apache/jena/commit/8cabde17578e10e55bd666c6257894c4c48064a4,https://github.com/apache/jena/commit/44f751b5d65d528a65756608fbea5b3ef43a2ea0
"""jena""",412,,
"""jena""",411,,
"""jena""",410,https://github.com/apache/jena/commit/3ff8c96495862271a20f3298950ebb67e5d4a6ee,https://github.com/apache/jena/commit/36320298fdb38a9db6674ba8604f679009326b13
"""jena""",409,,
"""jena""",408,,
"""jena""",407,,
"""jena""",406,,
"""jena""",404,,
"""jena""",403,,
"""jena""",402,,
"""jena""",401,,
"""jena""",400,https://github.com/apache/jena/commit/669f75891d237f441ceab93f5083076c0a10a468,https://github.com/apache/jena/commit/188e00e3be792e71e4839d5db269fbde71468c4c
"""jena""",398,https://github.com/apache/jena/commit/6a9ad3401cb3cf3326489adc2be4d89d2dc40b8e,https://github.com/apache/jena/commit/991ec09cb1ac24c4c3b3e9d440b426045d2207be
"""jena""",397,,
"""jena""",396,,
"""jena""",394,,
"""jena""",393,,
"""jena""",392,,
"""jena""",391,,
"""jena""",389,,
"""jena""",388,,
"""jena""",387,,
"""jena""",386,,
"""jena""",385,,
"""jena""",383,,
"""jena""",382,,
