repo,pr_number,before_commit,after_commit
"""sling-org-apache-sling-launchpad-base""",4,,
"""sling-org-apache-sling-launchpad-base""",3,,
"""sling-org-apache-sling-launchpad-base""",2,,
"""sling-org-apache-sling-launchpad-base""",1,,
